record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,dataset_asal,id_indikator_unik
SEA-0000314,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_10GB_GNI,Data-only mobile broadband 10GB,0.47,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_10GB_GNI | Keterjangkauan internet
SEA-0000315,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_10GB_PPP,Data-only mobile broadband 10GB,33.16,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_10GB_PPP | Keterjangkauan internet
SEA-0000316,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_1GB$,Data-only mobile broadband 1GB,5.93,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_1GB$ | Keterjangkauan internet
SEA-0000317,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_1GB_GNI,Data-only mobile broadband 1GB,0.21,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_1GB_GNI | Keterjangkauan internet
SEA-0000318,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_1GB_PPP,Data-only mobile broadband 1GB,14.74,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_1GB_PPP | Keterjangkauan internet
SEA-0000319,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_2GB$,Data-only mobile broadband 2GB (2021-2024),7.42,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_2GB$ | Keterjangkauan internet
SEA-0000320,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_2GB_GNI,Data-only mobile broadband 2GB (2021-2024),0.26,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_2GB_GNI | Keterjangkauan internet
SEA-0000321,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_2GB_PPP,Data-only mobile broadband 2GB (2021-2024),18.42,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_2GB_PPP | Keterjangkauan internet
SEA-0000322,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_5GB$,Data-only mobile broadband 5GB (2025-),9.64,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_5GB$ | Keterjangkauan internet
SEA-0000323,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_5GB_GNI,Data-only mobile broadband 5GB (2025-),0.34,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_5GB_GNI | Keterjangkauan internet
SEA-0000324,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_5GB_PPP,Data-only mobile broadband 5GB (2025-),23.95,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_5GB_PPP | Keterjangkauan internet
SEA-0000325,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_2GB$,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",13.35,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_2GB$ | Keterjangkauan internet
SEA-0000326,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_2GB_GNI,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",0.47,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_2GB_GNI | Keterjangkauan internet
SEA-0000327,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_2GB_PPP,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",33.16,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_2GB_PPP | Keterjangkauan internet
SEA-0000328,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_5GB$,"Mobile data and voice high-consumption basket (140 min, 20 SMS, 5 GB) (2025-)",13.35,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_5GB$ | Keterjangkauan internet
SEA-0000329,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_5GB_GNI,"Mobile data and voice high-consumption basket (140 min, 20 SMS, 5 GB) (2025-)",0.47,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_5GB_GNI | Keterjangkauan internet
SEA-0000330,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_high_5GB_PPP,"Mobile data and voice high-consumption basket (140 min, 20 SMS, 5 GB) (2025-)",33.16,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_high_5GB_PPP | Keterjangkauan internet
SEA-0000331,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_low_1GB$,Mobile data and voice low-consumption basket (70min+50sms+1GB) (2025-),7.04,USD,satuan_harga,USD,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_low_1GB$ | Keterjangkauan internet
SEA-0000332,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_low_1GB_GNI,Mobile data and voice low-consumption basket (70min+50sms+1GB) (2025-),0.25,GNIpc,satuan_harga,GNIpc,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_low_1GB_GNI | Keterjangkauan internet
SEA-0000333,BRN,Brunei Darussalam,negara,2025,Keterjangkauan internet,i271mb_low_1GB_PPP,Mobile data and voice low-consumption basket (70min+50sms+1GB) (2025-),17.5,PPP,satuan_harga,PPP,periode_metodologi,2025_revision,itu_ict_price_baskets,i271mb_low_1GB_PPP | Keterjangkauan internet
SEA-0000334,BRN,Brunei Darussalam,negara,2025,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,34790.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0000335,BRN,Brunei Darussalam,negara,2025,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,75.01098866,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0000336,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),20.62,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
SEA-0000337,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_FBB_GNI,Fixed-broadband Internet basket (1GB) (2008-2017),12.69,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_GNI | Keterjangkauan internet
SEA-0000338,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_FBB_PPP,Fixed-broadband Internet basket (1GB) (2008-2017),54.31,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_PPP | Keterjangkauan internet
SEA-0000339,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_Mob$,Mobile-cellular basket (30calls+100sms) (2008-2016),8.45,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob$ | Keterjangkauan internet
SEA-0000340,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_Mob_GNI,Mobile-cellular basket (30calls+100sms) (2008-2016),5.2,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_GNI | Keterjangkauan internet
SEA-0000341,IDN,Indonesia,negara,2008,Keterjangkauan internet,i154_Mob_PPP,Mobile-cellular basket (30calls+100sms) (2008-2016),22.26,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_PPP | Keterjangkauan internet
SEA-0000342,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),20.83,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
SEA-0000343,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_FBB_GNI,Fixed-broadband Internet basket (1GB) (2008-2017),11.57,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_GNI | Keterjangkauan internet
SEA-0000344,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_FBB_PPP,Fixed-broadband Internet basket (1GB) (2008-2017),51.63,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_PPP | Keterjangkauan internet
SEA-0000345,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_Mob$,Mobile-cellular basket (30calls+100sms) (2008-2016),4.41,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob$ | Keterjangkauan internet
SEA-0000346,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_Mob_GNI,Mobile-cellular basket (30calls+100sms) (2008-2016),2.45,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_GNI | Keterjangkauan internet
SEA-0000347,IDN,Indonesia,negara,2009,Keterjangkauan internet,i154_Mob_PPP,Mobile-cellular basket (30calls+100sms) (2008-2016),11.83,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_PPP | Keterjangkauan internet
SEA-0000348,IDN,Indonesia,negara,2010,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,94.2,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0000349,IDN,Indonesia,negara,2010,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,0.9258086595,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0000350,IDN,Indonesia,negara,2010,Akses dan infrastruktur,internet_users_pct,Pengguna internet,10.92,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_internet_users_pct,internet_users_pct | Akses dan infrastruktur
SEA-0000351,IDN,Indonesia,negara,2010,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,85.7838691,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0000352,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),21.56,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
SEA-0000353,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_FBB_GNI,Fixed-broadband Internet basket (1GB) (2008-2017),10.35,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_GNI | Keterjangkauan internet
SEA-0000354,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_FBB_PPP,Fixed-broadband Internet basket (1GB) (2008-2017),48.67,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_PPP | Keterjangkauan internet
SEA-0000355,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_Mob$,Mobile-cellular basket (30calls+100sms) (2008-2016),4.74,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob$ | Keterjangkauan internet
SEA-0000356,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_Mob_GNI,Mobile-cellular basket (30calls+100sms) (2008-2016),3.76,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_GNI | Keterjangkauan internet
SEA-0000357,IDN,Indonesia,negara,2010,Keterjangkauan internet,i154_Mob_PPP,Mobile-cellular basket (30calls+100sms) (2008-2016),17.7,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_PPP | Keterjangkauan internet
SEA-0000358,IDN,Indonesia,negara,2010,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,2490.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0000359,IDN,Indonesia,negara,2010,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,49.85213751,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0000360,IDN,Indonesia,negara,2010,Pendidikan dan inovasi,secondary_enrolment_gross_pct,Angka partisipasi kasar pendidikan menengah,75.65190887,% populasi usia sekolah resmi,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_secondary_enrolment_gross_pct,secondary_enrolment_gross_pct | Pendidikan dan inovasi
SEA-0000361,IDN,Indonesia,negara,2011,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,94.8,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0000362,IDN,Indonesia,negara,2011,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,1.096876838,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0000363,IDN,Indonesia,negara,2011,Akses dan infrastruktur,internet_users_pct,Pengguna internet,12.28,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_internet_users_pct,internet_users_pct | Akses dan infrastruktur
SEA-0000364,IDN,Indonesia,negara,2011,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,100.13452,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0000365,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),21.56,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
SEA-0000366,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_FBB_GNI,Fixed-broadband Internet basket (1GB) (2008-2017),8.86,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_GNI | Keterjangkauan internet
SEA-0000367,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_FBB_PPP,Fixed-broadband Internet basket (1GB) (2008-2017),47.65,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_PPP | Keterjangkauan internet
SEA-0000368,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_Mob$,Mobile-cellular basket (30calls+100sms) (2008-2016),7.84,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob$ | Keterjangkauan internet
SEA-0000369,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_Mob_GNI,Mobile-cellular basket (30calls+100sms) (2008-2016),3.31,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_GNI | Keterjangkauan internet
SEA-0000370,IDN,Indonesia,negara,2011,Keterjangkauan internet,i154_Mob_PPP,Mobile-cellular basket (30calls+100sms) (2008-2016),17.81,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_PPP | Keterjangkauan internet
SEA-0000371,IDN,Indonesia,negara,2011,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,2960.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0000372,IDN,Indonesia,negara,2011,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,50.48300171,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0000373,IDN,Indonesia,negara,2011,Pendidikan dan inovasi,secondary_enrolment_gross_pct,Angka partisipasi kasar pendidikan menengah,78.1330719,% populasi usia sekolah resmi,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_secondary_enrolment_gross_pct,secondary_enrolment_gross_pct | Pendidikan dan inovasi
SEA-0000374,IDN,Indonesia,negara,2012,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,96.0,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0000375,IDN,Indonesia,negara,2012,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,1.180458018,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0000376,IDN,Indonesia,negara,2012,Akses dan infrastruktur,internet_users_pct,Pengguna internet,14.52,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_internet_users_pct,internet_users_pct | Akses dan infrastruktur
SEA-0000377,IDN,Indonesia,negara,2012,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,111.581049,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0000378,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),20.77,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
SEA-0000379,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_FBB_GNI,Fixed-broadband Internet basket (1GB) (2008-2017),7.29,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_GNI | Keterjangkauan internet
SEA-0000380,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_FBB_PPP,Fixed-broadband Internet basket (1GB) (2008-2017),46.64,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB_PPP | Keterjangkauan internet
SEA-0000381,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_Mob$,Mobile-cellular basket (30calls+100sms) (2008-2016),8.06,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob$ | Keterjangkauan internet
SEA-0000382,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_Mob_GNI,Mobile-cellular basket (30calls+100sms) (2008-2016),2.6,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_GNI | Keterjangkauan internet
SEA-0000383,IDN,Indonesia,negara,2012,Keterjangkauan internet,i154_Mob_PPP,Mobile-cellular basket (30calls+100sms) (2008-2016),16.61,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_Mob_PPP | Keterjangkauan internet
SEA-0000384,IDN,Indonesia,negara,2012,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,3520.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0000385,IDN,Indonesia,negara,2012,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,51.15939331,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0000386,IDN,Indonesia,negara,2012,Pendidikan dan inovasi,secondary_enrolment_gross_pct,Angka partisipasi kasar pendidikan menengah,80.09268188,% populasi usia sekolah resmi,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_secondary_enrolment_gross_pct,secondary_enrolment_gross_pct | Pendidikan dan inovasi
SEA-0000387,IDN,Indonesia,negara,2013,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,96.5,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0000388,IDN,Indonesia,negara,2013,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,1.270966834,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0000389,IDN,Indonesia,negara,2013,Akses dan infrastruktur,internet_users_pct,Pengguna internet,14.94,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_internet_users_pct,internet_users_pct | Akses dan infrastruktur
SEA-0000390,IDN,Indonesia,negara,2013,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,122.4248168,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0000391,IDN,Indonesia,negara,2013,Keterjangkauan internet,i154_FBB$,Fixed-broadband Internet basket (1GB) (2008-2017),20.5,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_FBB$ | Keterjangkauan internet
